ID	Barcode	Title	Authors	Condition	Section	Location	On Hand	Price	Cost	Cash	Credit	First In	Last In	Last Sold	User
"0545648831"	"9924573846"	"Infinity Ring: The Iron Empire (Book 7)"	"Dashner, James; (Narrator) Dion Graham"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"01-01-0001"	"Unknown"
"0545706793"	"9924573749"	"A Snicker of Magic"	"Lloyd, Natalie; (Narrator) Cassandra Morris"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"01-01-0001"	"Unknown"
"0545537916"	"9924573595"	"Curse of the Agents (Infinity Ring, Book 4)"	"de la Peña, Matt; (Narrator) Dion Graham"	"New"	"AUDIOBOOKS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"01-01-0001"	"Unknown"
"0545466350"	"9924573560"	"The 39 Clues: Trust No One (Cahills vs. Vespers, Book 5)"	"Park, Linda Sue; (Narrator) David Pittu"	"New"	"AUDIOBOOKS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"08-09-2014"	"08-09-2014"	"01-01-0001"	"Unknown"
"1427239266"	"9924602250"	"The Equalizer"	"Sloan, Michael; (Narrator) Jeff Gurner"	"New"	"AUDIOBOOKS"	" "	"1"	"$25.00"	"$0.00"	"$0.00"	"$0.00"	"08-13-2014"	"08-13-2014"	"01-01-0001"	"Unknown"
"1427244456"	"9924602226"	"I'll Be Back Right After This: My Memoir"	"O'Brien, Pat"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-13-2014"	"08-13-2014"	"01-01-0001"	"Unknown"
"1442370017"	"992460220X"	"One Kick: A Novel (Kick Lannigan)"	"Cain, Chelsea; (Narrator) Heather Lind"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-13-2014"	"08-13-2014"	"01-01-0001"	"Unknown"
"1427244138"	"9924602579"	"Small Blessings"	"Woodroof, Martha; (Narrator) Lorelei King"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-13-2014"	"08-22-2014"	"08-24-2014"	"Unknown"
"0545722969"	"9924631900"	"Catch a Falling Star"	"Culbertson, Kim; (Narrator) Erin Spencer; (Narrator) Andre Eiden"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-15-2014"	"08-15-2014"	"01-01-0001"	"Unknown"
"161969459X"	"9924673050"	"The Lost Island (Gideon Crew)"	"Preston, Douglas; Lincoln Child; (Narrator) David W. Collins"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-20-2014"	"08-22-2014"	"Unknown"
"1619694131"	"9924673042"	"Kiss the Girls (Alex Cross)"	"Patterson, James; (Narrator) Michael Kramer"	"New"	"AUDIOBOOKS"	" "	"1"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-20-2014"	"09-08-2014"	"Unknown"
"1478927763"	"9924673034"	"The Way Forward: Renewing the American Idea"	"Ryan, Paul; (Narrator) Jonathan Davis"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"09-02-2014"	"09-08-2014"	"Unknown"
"1619694123"	"9924672984"	"Along Came a Spider (Alex Cross)"	"Patterson, James; (Narrator) Charles Turner"	"New"	"AUDIOBOOKS"	" "	"2"	"$9.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"1478927410"	"9924672968"	"Mean Streak"	"Brown, Sandra; (Narrator) Jonathan Davis"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"09-09-2014"	"09-09-2014"	"Unknown"
"147892747X"	"9924672941"	"The Silken Web"	"Brown, Sandra; (Narrator) January LaVoy"	"New"	"AUDIOBOOKS"	" "	"2"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0553398784"	"9924672844"	"Love Letters (Rose Harbor)"	"Macomber, Debbie; (Narrator) Lorelei King"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-20-2014"	"08-27-2014"	"Unknown"
"0804192677"	"9924672836"	"An Event in Autumn (Kurt Wallander)"	"Mankell, Henning; (Narrator) Simon Vance"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-20-2014"	"08-23-2014"	"Unknown"
"1619698498"	"992467278X"	"Private Down Under"	"Patterson, James; Michael White; (Narrator) Tim Wright"	"New"	"AUDIOBOOKS"	" "	"1"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-20-2014"	"09-03-2014"	"Unknown"
"1478900717"	"9924672747"	"The Best of Me"	"Sparks, Nicholas; (Narrator) Sean Pratt"	"New"	"AUDIOBOOKS"	" "	"2"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"09-09-2014"	"01-01-0001"	"Unknown"
"0553546295"	"9924672720"	"Adultery"	"Coelho, Paulo; (Narrator) Susan Decker"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-19-2014"	"08-20-2014"	"09-10-2014"	"Unknown"
"0545600375"	"9924676440"	"The 39 Clues: Nowhere to Run (Unstoppable, Book One)"	"Watson, Jude; (Narrator) David Pittu"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545323487"	"9924676432"	"The 39 Clues: The Medusa Plot (Cahills vs. Vespers, Book One)"	"Korman, Gordon; (Narrator) David Pittu"	"New"	"AUDIOBOOKS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545648777"	"9924676416"	"Spirit Animals: Blood Ties (Book 3)"	"Nix, Garth; Sean Williams; (Narrator) Nicola Barber"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545226295"	"9924675916"	"The 39 Clues: Into The Gauntlet (Book Ten)"	"Haddix, Margaret Peterson; (Narrator) David Pittu"	"New"	"AUDIOBOOKS"	" "	"1"	"$5.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545600332"	"9924675878"	"The Last Present: The Story of What Comes After 11 Birthdays, Finally, and 13 Gifts"	"Mass, Wendy; (Narrator) Kathleen McInerney"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545537851"	"9924675843"	"The President Has Been Shot!: The Assassination of John F. Kennedy"	"Swanson, James L.; (Narrator) Will Patton"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545351332"	"9924675819"	"Leopard's Gold (Chronicles of the Red King, Book 3)"	"Nimmo, Jenny; (Narrator) John Keating"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545600340"	"9924675770"	"The Field of Wacky Inventions (Floors, Book 3)"	"Carman, Patrick; (Narrator) Jesse Bernstein"	"New"	"AUDIOBOOKS"	" "	"1"	"$13.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545466164"	"9924675665"	"3 Below (Floors)"	"Carman, Patrick; (Narrator) Jesse Bernstein"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0545600243"	"9924675622"	"Behind Enemy Lines (Infinity Ring, Book 6)"	"Nielsen, Jennifer A.; (Narrator) Dion Graham"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"1478925361"	"9924676661"	"The Choir Director 2: Runaway Bride"	"Weber, Carl; (Narrators) Jennifer Kidwell; Marc Damon Johnson; Nicole Lewis; Patricia R. Floyd; Lee Coltrane; Amuche"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"1427243719"	"9924676610"	"Virtue Falls"	"Dodd, Christina; (Narrator) Rebecca Soler"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"08-27-2014"	"Unknown"
"1470897814"	"9924684583"	"You Are One of Them"	"Holt, Elliott; (Narrator) Cassandra Campbell"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"1611762863"	"9924684567"	"Big Little Lies"	"Moriarty, Liane; (Narrator) Caroline Lee"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0804193274"	"9924684125"	"The Mill River Redemption"	"Chan, Darcie; (Narrator) Amy Rubinate"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0553399578"	"9924684095"	"Lisette's List"	"Vreeland, Susan; (Narrator) Kim Bubbs2014"	"New"	"AUDIOBOOKS"	" "	"1"	"$22.50"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"08-20-2014"	"01-01-0001"	"Unknown"
"0804192138"	"9924683986"	"2 A.M. at The Cat's Pajamas"	"Bertino, Marie-Helene; (Narrator) Angela Goethals"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-20-2014"	"09-07-2014"	"09-03-2014"	"Unknown"
"0804165815"	"9924731662"	"Scrum: The Art of Doing Twice the Work in Half the Time"	"Sutherland, Jeff; (Narrator) J.J. Sutherland"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-26-2014"	"08-26-2014"	"01-01-0001"	"Unknown"
"0553545744"	"992473162X"	"The Dog"	"O'Neill, Joseph; (Narrator) Erik Davies"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"08-26-2014"	"08-26-2014"	"01-01-0001"	"Unknown"
"0553397354"	"9924731565"	"Off the Sidelines: Raise Your Voice, Change the World"	"Gillibrand, Kirsten; (Foreword) Hillary Rodham Clinton; (Narrator) Susan Denaker"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"08-26-2014"	"08-26-2014"	"01-01-0001"	"Unknown"
"0804190771"	"9924731530"	"Be the Message: Taking Your Faith Beyond Words to a Life of Action"	"Shook, Kerry; Chris Shook; (Foreword) Rick Warren"	"New"	"AUDIOBOOKS"	" "	"1"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-26-2014"	"08-26-2014"	"01-01-0001"	"Unknown"
"0553399268"	"9924731522"	"Perfidia"	"Ellroy, James; (Narrator) Craig Wasson"	"New"	"AUDIOBOOKS"	" "	"1"	"$27.50"	"$0.00"	"$0.00"	"$0.00"	"08-26-2014"	"08-26-2014"	"01-01-0001"	"Unknown"
"1478985895"	"9924765842"	"Coma"	"Cook, Robin; (Narrator) January Lavoy"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"08-28-2014"	"08-28-2014"	"01-01-0001"	"Unknown"
"1611762677"	"9924802578"	"The Magician's Land (Magicians Trilogy)"	"Grossman, Lev; (Narrator) Mark Bramhall"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-02-2014"	"09-08-2014"	"09-08-2014"	"Unknown"
"1427251312"	"992480256X"	"Trial by Fire (Worldwalker)"	"Angelini, Josephine; (Narrator) Ryan Dobson"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-02-2014"	"09-02-2014"	"01-01-0001"	"Unknown"
"1478925485"	"9924802543"	"Your Legacy: The Greatest Gift"	"Dobson, James; (Narrator) Ryan Dobson"	"New"	"AUDIOBOOKS"	" "	"2"	"$15.00"	"$0.00"	"$0.00"	"$0.00"	"09-02-2014"	"09-02-2014"	"01-01-0001"	"Unknown"
"1478903201"	"9924802527"	"Witches of East End"	"de la Cruz, Melissa; (Narrator) Katie Schorr"	"New"	"AUDIOBOOKS"	" "	"1"	"$10.00"	"$0.00"	"$0.00"	"$0.00"	"09-02-2014"	"09-02-2014"	"01-01-0001"	"Unknown"
"1483036014"	"9924825764"	"The Tragedy of X (Drury Lane, Book 1)"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"09-04-2014"	"09-04-2014"	"09-04-2014"	"Unknown"
"1483036057"	"9924825705"	"The Tragedy of Y (Drury Lane, Book 2)"	"Queen, Ellery; (Narrator) Mark Peckham"	"New"	"AUDIOBOOKS"	" "	"1"	"$17.50"	"$0.00"	"$0.00"	"$0.00"	"09-04-2014"	"09-04-2014"	"09-04-2014"	"Unknown"
"1619693054"	"9924826302"	"The Abominable"	"Simmons, Dan; (Narrator) Kevin T. Collins"	"New"	"AUDIOBOOKS"	" "	"2"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-04-2014"	"09-09-2014"	"01-01-0001"	"Unknown"
"1619699737"	"9924929837"	"The Boy"	"Santoro, Lara; (Narrator) Angele Masters"	"New"	"AUDIOBOOKS"	" "	"1"	"$12.50"	"$0.00"	"$0.00"	"$0.00"	"09-12-2014"	"09-12-2014"	"01-01-0001"	"Unknown"
"1427243670"	"9924929772"	"The Silent Sister"	"Chamberlain, Diane; (Narrator) Susan Bennett"	"New"	"AUDIOBOOKS"	" "	"1"	"$20.00"	"$0.00"	"$0.00"	"$0.00"	"09-12-2014"	"09-12-2014"	"01-01-0001"	"Unknown"
"1482950448"	"9924929640"	"Bingo's Run"	"Levine, James A.; (Narrator) Pater Macon"	"New"	"AUDIOBOOKS"	" "	"1"	"$14.95"	"$0.00"	"$0.00"	"$0.00"	"09-12-2014"	"09-12-2014"	"01-01-0001"	"Unknown"
"1611132606"	"9920043273"	"Making Good Habits, Breaking Bad Habits: 14 New Behaviors That Will Energize Your Life"	"Meyer, Joyce; (Narrator) Sandra McCollum"	"New"	"AUDIOBOOKS"	"BOSTOCK"	"1"	"$12.50"	"$0.25"	"$0.00"	"$0.00"	"04-24-2013"	"04-24-2013"	"01-01-0001"	"Unknown"
""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
